Date,Open,High,Low,Close,Adj Close,Volume
2019-09-05,12666.465820,12672.367188,12338.377930,12531.995117,12531.995117,402068932101
2019-09-06,12528.764648,12743.003906,12066.707031,12182.458984,12182.458984,487252819410
2019-09-07,12182.394531,12963.262695,12145.754883,12777.686523,12777.686523,486810175028
2019-09-08,12779.117188,13115.613281,12769.077148,12999.513672,12999.513672,463959726408
2019-09-09,13000.012695,13196.979492,12695.089844,13002.377930,13002.377930,519159167848
2019-09-10,13006.926758,13211.428711,12799.857422,12921.219727,12921.219727,452165478601
2019-09-11,12924.980469,13063.599609,12637.448242,12791.545898,12791.545898,512242939387
2019-09-12,12797.148438,12919.877930,12675.178711,12905.682617,12905.682617,416267914051
2019-09-13,12902.794922,12884.074219,12683.849609,12864.404297,12864.404297,422992534097
2019-09-14,12879.453125,13385.517578,12812.017578,13361.265625,13361.265625,461748313386
2019-09-15,13358.632813,13524.198242,13243.483398,13481.055664,13481.055664,442021741663
2019-09-16,13473.966797,14209.414063,13473.966797,14144.671875,14144.671875,591440939661
2019-09-17,14144.785156,15252.766602,14134.007813,14961.500000,14961.500000,733885352610
2019-09-18,14921.469727,15443.495117,14921.469727,15047.986328,15047.986328,654518902451
2019-09-19,15037.607422,15897.437500,14582.899414,15797.926758,15797.926758,758199784697
2019-09-20,15782.846680,15820.560547,15320.657227,15526.472656,15526.472656,571639936065
2019-09-21,15515.600586,15733.556641,15309.302734,15346.046875,15346.046875,551370116023
2019-09-22,15343.935547,15386.636719,14785.564453,15062.170898,15062.170898,556280386669
2019-09-23,15074.119141,15056.695313,14281.786133,14296.126953,14296.126953,530626507946
2019-09-24,14290.517578,14395.768555,11546.448242,11930.500000,11930.500000,834424413670
2019-09-25,11932.120117,12413.839844,11728.178711,12131.291016,12131.291016,693311407831
2019-09-26,12121.652344,12184.105469,11148.240234,11832.881836,11832.881836,557005017518
2019-09-27,11827.529297,12407.780273,11510.763672,12344.904297,12344.904297,558864191413
2019-09-28,12342.773438,12420.349609,12066.716797,12308.981445,12308.981445,486190246041
2019-09-29,12311.791016,12353.918945,11799.054688,12021.829102,12021.829102,458095544737
2019-09-30,12018.859375,12707.199219,11808.235352,12707.199219,12707.199219,533581038119
2019-10-01,12731.000977,13080.071289,12507.929688,12610.676758,12610.676758,545860002375
2019-10-02,12602.402344,12865.886719,12490.013672,12857.840820,12857.840820,450787694608
2019-10-03,12857.356445,12864.062500,12256.388672,12444.019531,12444.019531,453256895184
2019-10-04,12446.794922,12647.736328,12307.813477,12534.962891,12534.962891,442580357432
2019-10-05,12532.223633,12586.540039,12257.608398,12490.052734,12490.052734,413419064409
2019-10-06,12490.963867,12561.799805,12132.263672,12257.047852,12257.047852,414535512100
2019-10-07,12248.633789,12962.709961,12148.457031,12880.626953,12880.626953,557656405868
2019-10-08,12875.439453,13085.269531,12764.597656,12963.576172,12963.576172,531748659603
2019-10-09,12964.625000,13818.680664,12848.687500,13746.890625,13746.890625,646341327486
2019-10-10,13739.624023,13773.453125,13375.436523,13605.916016,13605.916016,594605899165
2019-10-11,13615.954102,13852.848633,12907.073242,12971.576172,12971.576172,648581557017
2019-10-12,12969.042969,13236.961914,12787.922852,12847.732422,12847.732422,532472064105
2019-10-13,12850.196289,13149.458984,12811.534180,12913.498047,12913.498047,477544219529
2019-10-14,12910.187500,13334.613281,12884.305664,13320.403320,13320.403320,518430248424
2019-10-15,13321.553711,13375.354492,12835.537109,12970.533203,12970.533203,552799129940
2019-10-16,12966.077148,12989.304688,12428.528320,12561.080078,12561.080078,548880263242
2019-10-17,12553.471680,12727.809570,12464.086914,12663.157227,12663.157227,479219711343
2019-10-18,12660.326172,12674.015625,12161.751953,12342.828125,12342.828125,537889050651
2019-10-19,12344.826172,12484.076172,12242.882813,12292.473633,12292.473633,465746131445
2019-10-20,12296.861328,12563.019531,12171.455078,12469.960938,12469.960938,483149458788
2019-10-21,12469.277344,12587.402344,12288.874023,12405.308594,12405.308594,483374590985
2019-10-22,12404.179688,12444.523438,12203.339844,12206.481445,12206.481445,495267001099
2019-10-23,12203.786133,12209.014648,11144.914063,11485.937500,11485.937500,680722933769
2019-10-24,11493.811523,11648.814453,11412.826172,11515.522461,11515.522461,518435197428
2019-10-25,11517.026367,12965.103516,11502.906250,12859.104492,12859.104492,733802800238
2019-10-26,12869.294922,13880.567383,12477.318359,12739.544922,12739.544922,979843648405
2019-10-27,12746.427734,13328.923828,12587.018555,13051.717773,13051.717773,766201295466
2019-10-28,13062.718750,13309.473633,12748.601563,12922.499023,12922.499023,736225446297
2019-10-29,12923.035156,13598.769531,12901.385742,13494.259766,13494.259766,753096374898
2019-10-30,13493.820313,13538.370117,12884.346680,13084.027344,13084.027344,742775154167
2019-10-31,13091.498047,13369.156250,12790.617188,13057.972656,13057.972656,681971572480
2019-11-01,13046.386719,13050.819336,12796.172852,13007.592773,13007.592773,646640471546
2019-11-02,13011.003906,13130.552734,12924.709961,12970.829102,12970.829102,570382233357
2019-11-03,12975.703125,13048.297852,12681.154297,12864.997070,12864.997070,617791119981
2019-11-04,12857.522461,13325.561523,12852.059570,13191.899414,13191.899414,746959824953
2019-11-05,13188.651367,13550.141602,13023.469727,13397.529297,13397.529297,709436090955
2019-11-06,13384.035156,13732.182617,13352.955078,13605.078125,13605.078125,721210100713
2019-11-07,13598.720703,13633.649414,13257.078125,13355.169922,13355.169922,645195412358
2019-11-08,13351.455078,13470.603516,13023.777344,13148.461914,13148.461914,655011091118
2019-11-09,13155.618164,13264.597656,13126.389648,13206.794922,13206.794922,519440314845
2019-11-10,13200.702148,13627.340820,13182.388672,13523.123047,13523.123047,624692231069
2019-11-11,13524.954102,13575.887695,13246.349609,13275.215820,13275.215820,563775427115
2019-11-12,13280.597656,13474.933594,13204.013672,13413.487305,13413.487305,559401018443
2019-11-13,13420.596680,13659.500000,13339.245117,13583.148438,13583.148438,529820886880
2019-11-14,13584.141602,13610.304688,13316.681641,13385.612305,13385.612305,566562573108
2019-11-15,13389.824219,13403.723633,12847.165039,12931.634766,12931.634766,631511127730
2019-11-16,12930.052734,13194.815430,12893.274414,13137.000000,13137.000000,486498804036
2019-11-17,13137.176758,13484.001953,13064.520508,13262.797852,13262.797852,527614307281
2019-11-18,13257.225586,13418.471680,12889.509766,12990.377930,12990.377930,560284082622
2019-11-19,12986.266602,13131.064453,12552.608398,12752.131836,12752.131836,541594750090
2019-11-20,12749.238281,12847.459961,12581.857422,12611.310547,12611.310547,517218287564
2019-11-21,12609.535156,12648.296875,11436.367188,11585.031250,11585.031250,613206424287
2019-11-22,11588.127930,11697.347656,10206.611328,10788.142578,10788.142578,863000886637
2019-11-23,10784.125000,11063.351563,10596.676758,11014.261719,11014.261719,595103100060
2019-11-24,11015.176758,11053.613281,10254.633789,10254.633789,10254.633789,558753929878
2019-11-25,10244.748047,10769.535156,9585.397461,10500.814453,10500.814453,785913166605
2019-11-26,10495.635742,10736.364258,10410.510742,10641.826172,10641.826172,546397751336
2019-11-27,10601.230469,11033.475586,10241.341797,10900.181641,10900.181641,625334883998
2019-11-28,10904.363281,11194.504883,10811.657227,10856.515625,10856.515625,525698733431
2019-11-29,10860.166992,11250.264648,10838.114258,11143.693359,11143.693359,538434717064
2019-11-30,11142.420898,11242.521484,10851.023438,10945.333008,10945.333008,471133238552
2019-12-01,10941.905273,10941.905273,10552.711914,10847.813477,10847.813477,509635644816
2019-12-02,10847.078125,10913.250977,10571.376953,10677.850586,10677.850586,477845589793
2019-12-03,10677.786133,10782.669922,10445.762695,10616.760742,10616.760742,445201480537
2019-12-04,10614.032227,10779.253906,10406.350586,10491.010742,10491.010742,562336660889
2019-12-05,10486.632813,10919.109375,10404.324219,10655.630859,10655.630859,481624220264
2019-12-06,10666.161133,10661.600586,10521.097656,10637.116211,10637.116211,460490670931
2019-12-07,10637.341797,10680.270508,10578.676758,10606.723633,10606.723633,421453199429
2019-12-08,10604.977539,10865.158203,10574.296875,10784.103516,10784.103516,459249519865
2019-12-09,10781.227539,10828.866211,10475.211914,10519.539063,10519.539063,478636285396
2019-12-10,10516.323242,10543.620117,10258.757813,10360.416016,10360.416016,485874286476
2019-12-11,10364.212891,10422.516602,10114.194336,10158.728516,10158.728516,497805162489
2019-12-12,10159.270508,10282.705078,10007.373047,10275.259766,10275.259766,556823505287
2019-12-13,10278.906250,10293.135742,10165.611328,10246.071289,10246.071289,513545803955
2019-12-14,10246.684570,10287.377930,10068.627930,10099.354492,10099.354492,498224330283
2019-12-15,10099.054688,10174.010742,9856.021484,10116.329102,10116.329102,511429248817
2019-12-16,10118.063477,10124.094727,9393.759766,9473.735352,9473.735352,637586523261
2019-12-17,9476.085938,9503.427734,8623.323242,8709.166016,8709.166016,643375724388
2019-12-18,8712.927734,9470.985352,8503.912109,9449.533203,9449.533203,842379697358
2019-12-19,9446.735352,9527.537109,8969.496094,9211.763672,9211.763672,681309779756
2019-12-20,9216.268555,9242.761719,9025.865234,9176.531250,9176.531250,581138457282
2019-12-21,9178.658203,9182.333984,9073.156250,9110.046875,9110.046875,529624775880
2019-12-22,9107.712891,9471.406250,9095.651367,9411.694336,9411.694336,648507841738
2019-12-23,9407.035156,9582.122070,9074.502930,9159.985352,9159.985352,685321021432
2019-12-24,9161.065430,9380.992188,9066.930664,9197.092773,9197.092773,567359231233
2019-12-25,9197.420898,9197.420898,8891.659180,9011.157227,9011.157227,599868004095
2019-12-26,9013.415039,9332.725586,8936.149414,9009.656250,9009.656250,613249052866
2019-12-27,9010.196289,9163.779297,8909.709961,9086.622070,9086.622070,592804691792
2019-12-28,9086.507813,9304.015625,9064.127930,9165.770508,9165.770508,576369826475
2019-12-29,9161.782227,9772.082031,9142.552734,9625.982422,9625.982422,693513721985
2019-12-30,9628.734375,9761.535156,9383.728516,9459.685547,9459.685547,698738190269
2019-12-31,9458.171875,9535.138672,9173.390625,9241.383789,9241.383789,637207510947
2020-01-01,9242.794922,9465.183594,9218.943359,9316.764648,9316.764648,565210538368
2020-01-02,9318.048828,9318.048828,9058.295898,9090.780273,9090.780273,573137797678
2020-01-03,9090.856445,9655.730469,9029.173828,9628.295898,9628.295898,751828899741
2020-01-04,9628.067383,9763.279297,9547.123047,9692.712891,9692.712891,533249138908
2020-01-05,9692.908203,10004.215820,9691.009766,9779.718750,9779.718750,540141680661
2020-01-06,9781.783203,10362.315430,9765.571289,10360.575195,10360.575195,652901870514
2020-01-07,10361.137695,10433.095703,10091.808594,10330.359375,10330.359375,666262594870
2020-01-08,10326.316406,10548.931641,9872.833984,10092.456055,10092.456055,670685979344
2020-01-09,10085.142578,10106.969727,9693.627930,9894.784180,9894.784180,548019930068
2020-01-10,9893.918945,10224.707031,9628.928711,10220.132813,10220.132813,644940187051
2020-01-11,10180.755859,10398.826172,10095.485352,10142.177734,10142.177734,662218103674
2020-01-12,10149.659180,10370.583984,10126.604492,10351.550781,10351.550781,605178454021
2020-01-13,10376.118164,10416.378906,10125.613281,10200.989258,10200.989258,592604240045
2020-01-14,10202.718750,11881.497070,10189.554688,11758.784180,11758.784180,1184153006264
2020-01-15,11743.142578,12075.476563,11424.910156,11756.499023,11756.499023,1073144338498
2020-01-16,11763.722656,11815.605469,11303.849609,11664.462891,11664.462891,974588889172
2020-01-17,11671.443359,12298.912109,11549.872070,12132.839844,12132.839844,1065448892550
2020-01-18,12130.549805,12683.345703,11849.308594,12458.625977,12458.625977,1060635712399
2020-01-19,12465.867188,12592.327148,11628.209961,11862.989258,11862.989258,974317363565
2020-01-20,11858.321289,12013.498047,11537.639648,11871.990234,11871.990234,791690679280
2020-01-21,11867.725586,12104.311523,11814.911133,12079.043945,12079.043945,696807321010
2020-01-22,12072.736328,12175.099609,11862.234375,11967.330078,11967.330078,654907180023
2020-01-23,11967.440430,11968.616211,11443.482422,11621.854492,11621.854492,741618885145
2020-01-24,11619.772461,11720.275391,11178.371094,11629.707031,11629.707031,760163724452
2020-01-25,11630.855469,11642.263672,11314.541016,11503.657227,11503.657227,588931572356
2020-01-26,11496.017578,11998.626953,11432.131836,11988.412109,11988.412109,660619495680
2020-01-27,11983.543945,12357.503906,11921.412109,12213.011719,12213.011719,786269820576
2020-01-28,12209.723633,12601.667969,12199.236328,12564.692383,12564.692383,838704328685
2020-01-29,12563.093750,12732.779297,12482.839844,12482.839844,12482.839844,764818811919
2020-01-30,12473.381836,13330.757813,12292.034180,13218.297852,13218.297852,902124772923
2020-01-31,13221.620117,13269.496094,12583.362305,12881.272461,12881.272461,838584343547
2020-02-01,12877.954102,13144.773438,12851.600586,13132.503906,13132.503906,827221778851
2020-02-02,13122.390625,13805.055664,12882.256836,13485.965820,13485.965820,1004877360881
2020-02-03,13485.241211,13841.376953,13442.719727,13541.955078,13541.955078,883910673005
2020-02-04,13541.716797,13630.875977,13206.486328,13457.610352,13457.610352,832996171436
2020-02-05,13461.059570,14730.337891,13439.664063,14539.151367,14539.151367,1058270277422
2020-02-06,14531.993164,15269.270508,14373.550781,15140.413086,15140.413086,1171193821133
2020-02-07,15138.759766,15937.875000,15137.926758,15928.477539,15928.477539,1192417989944
2020-02-08,15913.093750,16204.673828,15403.566406,15958.546875,15958.546875,1197263882692
2020-02-09,15946.797852,16438.970703,15946.797852,16346.976563,16346.976563,1074979256257
2020-02-10,16344.871094,16390.318359,15551.615234,15937.280273,15937.280273,1155781711874
2020-02-11,15927.458008,16860.937500,15567.651367,16812.722656,16812.722656,1209333322414
2020-02-12,16816.074219,19420.265625,16815.935547,18925.076172,18925.076172,1750211795104
2020-02-13,18899.875000,19513.767578,18475.353516,19109.712891,19109.712891,1839079209731
2020-02-14,19104.296875,20389.201172,18750.751953,20329.197266,20329.197266,1685048839605
2020-02-15,20353.787109,20537.068359,18903.105469,18935.214844,18935.214844,1693932447079
2020-02-16,18947.765625,19518.433594,17344.158203,18589.738281,18589.738281,1799097500325
2020-02-17,18589.441406,19043.746094,17459.724609,19007.533203,19007.533203,1857062480451
2020-02-18,19017.906250,20272.593750,18710.748047,20183.000000,20183.000000,1897823908861
2020-02-19,20189.564453,20294.794922,18605.437500,18605.437500,18605.437500,1624399449662
2020-02-20,18609.441406,18884.916016,18000.107422,18541.921875,18541.921875,1669806558842
2020-02-21,18537.730469,19170.281250,18370.750000,19093.363281,19093.363281,1500119112796
2020-02-22,19089.837891,19149.910156,18612.617188,18858.371094,18858.371094,1215332437339
2020-02-23,18854.539063,19678.748047,18831.685547,19678.748047,19678.748047,1407934608650
2020-02-24,19675.222656,19805.781250,18722.220703,19108.630859,19108.630859,1613963007707
2020-02-25,19113.455078,19124.125000,17738.792969,17813.128906,17813.128906,1572654091553
2020-02-26,17807.566406,17944.820313,15846.954102,16175.250977,16175.250977,1880393419752
2020-02-27,16175.736328,16995.080078,15242.409180,16256.858398,16256.858398,1838630110890
2020-02-28,16273.649414,16799.818359,15621.439453,16366.439453,16366.439453,1628522818103
2020-02-29,16371.704102,16763.123047,15867.566406,15867.566406,15867.566406,1312235065963
2020-03-01,15860.649414,16360.475586,15454.864258,15804.203125,15804.203125,1312127604082
2020-03-02,15785.511719,16938.789063,15682.493164,16698.785156,16698.785156,1470611890035
2020-03-03,16695.466797,16996.490234,16175.952148,16482.529297,16482.529297,1457729563264
2020-03-04,16488.822266,16695.980469,16319.645508,16500.949219,16500.949219,1217597192416
2020-03-05,16510.054688,17186.535156,16510.054688,16932.740234,16932.740234,1344267325578
2020-03-06,16925.371094,18022.337891,16889.283203,18020.142578,18020.142578,1433675022644
2020-03-07,18036.783203,18499.732422,17580.054688,17602.390625,17602.390625,1438045237781
2020-03-08,17597.031250,17597.031250,14845.366211,14851.735352,14851.735352,1582334405058
2020-03-09,14898.316406,15373.185547,14284.692383,15034.548828,15034.548828,1760012010153
2020-03-10,15099.874023,15183.562500,14635.976563,14902.451172,14902.451172,1361698296934
2020-03-11,14902.508789,14971.939453,13644.643555,14454.392578,14454.392578,1259848518333
2020-03-12,14444.778320,14475.118164,8278.147461,8362.738281,8362.738281,1647634910656
2020-03-13,8388.259766,10246.003906,7185.461914,9851.472656,9851.472656,2060839656944
2020-03-14,9879.625977,9946.330078,9053.652344,9119.589844,9119.589844,942295684197
2020-03-15,9115.156250,9776.083008,9012.173828,9256.544922,9256.544922,940278576179
2020-03-16,9240.415039,9240.415039,7794.255859,8218.680664,8218.680664,1187774320437
2020-03-17,8203.886719,8802.158203,8203.886719,8434.600586,8434.600586,894775280864
2020-03-18,8428.300781,8594.475586,8296.087891,8611.161133,8611.161133,871135738206
2020-03-19,8610.977539,10561.951172,8602.957031,10266.421875,10266.421875,1232383255521
2020-03-20,10270.586914,11331.383789,9273.891602,10037.929688,10037.929688,1433833842270
2020-03-21,10065.501953,10282.587891,9616.454102,10044.095703,10044.095703,1034825958349
2020-03-22,10046.548828,10296.141602,9284.174805,9315.281250,9315.281250,944036461070
2020-03-23,9318.667969,10330.317383,9276.886719,10330.317383,10330.317383,1083470305899
2020-03-24,10351.950195,10809.280273,10138.872070,10540.458008,10540.458008,1109719465507
2020-03-25,10552.120117,10745.273438,10185.767578,10329.914063,10329.914063,1018846365600
2020-03-26,10329.518555,10372.740234,10334.294922,10339.219727,10339.219727,849431095364
2020-03-27,10339.845703,10427.996094,10028.737305,10028.737305,10028.737305,853308357655
2020-03-28,10035.834961,10035.834961,9506.420898,9807.745117,9807.745117,910672158938
2020-03-29,9809.904297,9821.790039,9468.029297,9468.561523,9468.561523,749299491388
2020-03-30,9468.121094,10098.263672,9455.925781,10022.332031,10022.332031,892939155902
2020-03-31,10016.026367,10115.568359,9942.426758,10064.270508,10064.270508,833600264898
2020-04-01,10065.683594,10387.708008,9936.092773,10387.708008,10387.708008,953998443793
2020-04-02,10395.184570,11192.146484,10395.184570,10818.644531,10818.644531,1167173020350
2020-04-03,10824.836914,11201.115234,10673.551758,10858.618164,10858.618164,1007567391975
2020-04-04,10868.083984,11109.733398,10708.110352,11097.665039,11097.665039,912963623977
2020-04-05,11100.846680,11167.141602,10859.440430,10943.996094,10943.996094,860062940085
2020-04-06,10948.689453,12860.473633,10943.840820,12850.083008,12850.083008,1643822128524
2020-04-07,12850.961914,13228.787109,12436.102539,12489.136719,12489.136719,1638421235078
2020-04-08,12499.604492,13134.100586,12443.087891,13115.419922,13115.419922,1296267467112
2020-04-09,13124.500977,13134.872070,12817.416992,12966.141602,12966.141602,1131202661006
2020-04-10,12967.820313,12980.387695,11782.221680,12067.305664,12067.305664,1369725427519
2020-04-11,12076.945313,12277.181641,11830.083984,12052.342773,12052.342773,1032579271268
2020-04-12,12053.589844,12532.325195,11907.949219,12275.264648,12275.264648,1152072086538
2020-04-13,12243.136719,12245.348633,11571.596680,11917.682617,11917.682617,1255621833844
2020-04-14,11923.509766,12228.545898,11891.635742,11971.967773,11971.967773,1118459316559
2020-04-15,11969.631836,12252.375977,11688.897461,11726.539063,11726.539063,1084147663896
2020-04-16,11719.923828,13310.322266,11513.771484,13231.913086,13231.913086,1760884919167
2020-04-17,13241.292969,13332.106445,12978.440430,13130.351563,13130.351563,1278673346340
2020-04-18,13128.783203,14377.633789,13128.783203,14299.108398,14299.108398,1542284903713
2020-04-19,14295.128906,14389.755859,13779.422852,13906.257813,13906.257813,1466012178014
2020-04-20,13895.941406,14239.814453,13055.976563,13196.739258,13196.739258,1628876796836
2020-04-21,13175.334961,13437.501953,13125.320313,13295.603516,13295.603516,1266829725859
2020-04-22,13290.422852,14038.852539,13224.634766,13952.433594,13952.433594,1374972459215
2020-04-23,13954.007813,14358.461914,13727.799805,14061.142578,14061.142578,1616837098305
2020-04-24,14075.842773,14541.584961,14075.842773,14442.184570,14442.184570,1281268942631
2020-04-25,14439.930664,15018.800781,14382.854492,14918.208008,14918.208008,1393348513723
2020-04-26,14910.447266,15206.333008,14857.201172,15051.676758,15051.676758,1398649298698
2020-04-27,15063.744141,15221.987305,14734.048828,15025.919922,15025.919922,1422422381558
2020-04-28,15029.637695,15119.983398,14857.268555,15093.795898,15093.795898,1385836762779
2020-04-29,15097.584961,16474.757813,15069.249023,16330.894531,16330.894531,1986906538542
2020-04-30,16326.447266,17069.277344,15539.889648,15655.415039,15655.415039,2118225399201
2020-05-01,15678.013672,16472.265625,15668.900391,16250.447266,16250.447266,1579105282111
2020-05-02,16251.280273,16367.934570,16142.802734,16328.338867,16328.338867,1384740494946
2020-05-03,16330.363281,16535.107422,15777.352539,15932.466797,15932.466797,1546092671607
2020-05-04,15929.271484,16014.437500,15073.635742,15746.281250,15746.281250,1709648956933
2020-05-05,15734.102539,15996.168945,15455.257813,15703.027344,15703.027344,1443269303321
2020-05-06,15680.772461,16090.645508,15553.026367,15554.162109,15554.162109,1550687643259
2020-05-07,15543.267578,16222.445313,15381.936523,16072.876953,16072.876953,1786407666824
2020-05-08,16065.973633,16396.449219,15754.711914,16075.752930,16075.752930,1543117338058
2020-05-09,16087.118164,16220.320313,15785.736328,15976.655273,15976.655273,1430842142156
2020-05-10,15973.037109,15973.037109,13801.087891,14245.613281,14245.613281,1904322170494
2020-05-11,14248.077148,14518.908203,13727.436523,14117.774414,14117.774414,1522898318013
2020-05-12,14115.079102,14401.714844,14101.749023,14268.293945,14268.293945,1198346470281
2020-05-13,14272.936523,15102.005859,14264.672852,15026.384766,15026.384766,1286538932389
2020-05-14,15003.619141,15385.160156,14864.086914,15321.639648,15321.639648,1521263612398
2020-05-15,15322.115234,15368.242188,14701.599609,14843.260742,14843.260742,1259735910925
2020-05-16,14842.557617,15385.669922,14758.197266,15226.777344,15226.777344,1166918577955
2020-05-17,15221.598633,15860.673828,15183.200195,15708.845703,15708.845703,1173120366697
2020-05-18,15710.445313,16394.466797,15705.080078,16220.239258,16220.239258,1316488523154
2020-05-19,16226.279297,16226.279297,15922.011719,16160.383789,16160.383789,1086150255276
2020-05-20,16160.014648,16257.282227,15723.489258,15870.707031,15870.707031,961637458068
2020-05-21,15873.156250,15986.166016,14618.245117,15118.594727,15118.594727,1006601412936
2020-05-22,15115.079102,15851.933594,14978.820313,15743.842773,15743.842773,915101924583
2020-05-23,15745.764648,15988.338867,15601.353516,15859.750977,15859.750977,810523909512
2020-05-24,15861.396484,16004.193359,15379.134766,15379.134766,15379.134766,899271624639
2020-05-25,15349.671875,15657.055664,15249.730469,15580.401367,15580.401367,790331042254
2020-05-26,15575.834961,15613.242188,15130.866211,15241.605469,15241.605469,766958870009
2020-05-27,15240.903320,15851.835938,15232.753906,15851.835938,15851.835938,806849824565
2020-05-28,15853.505859,16674.927734,15615.662109,16641.917969,16641.917969,924483765835
2020-05-29,16648.324219,16973.216797,16491.484375,16666.091797,16666.091797,926353717030
2020-05-30,16669.269531,18423.367188,16520.281250,18302.714844,18302.714844,1134917174552
2020-05-31,18303.152344,18431.078125,17374.326172,17444.023438,17444.023438,924019150964
2020-06-01,17435.304688,18741.242188,17407.195313,18651.236328,18651.236328,1053545202702
2020-06-02,18638.884766,18956.626953,17522.683594,17807.097656,17807.097656,1034568375708
2020-06-03,17820.320313,18393.527344,17722.822266,18393.527344,18393.527344,742866225745
2020-06-04,18387.951172,18561.501953,17889.630859,18443.925781,18443.925781,767439122516
2020-06-05,18438.130859,18691.931641,18187.019531,18227.818359,18227.818359,702293736159
2020-06-06,18226.259766,18587.433594,18114.664063,18281.419922,18281.419922,613196384645
2020-06-07,18279.662109,18547.261719,17857.800781,18514.529297,18514.529297,720810009038
2020-06-08,18515.382813,18598.017578,18231.759766,18572.837891,18572.837891,609024578594
2020-06-09,18562.667969,18726.148438,18323.097656,18493.298828,18493.298828,637799888734
2020-06-10,18486.550781,18818.552734,18372.351563,18726.544922,18726.544922,665450342073
2020-06-11,18734.384766,18882.820313,17507.869141,17603.621094,17603.621094,938787898001
2020-06-12,17597.755859,18174.380859,17447.294922,18039.271484,18039.271484,673659215628
2020-06-13,18043.177734,18168.390625,17917.472656,18146.798828,18146.798828,542456408587
2020-06-14,18151.306641,18161.429688,17694.906250,17782.662109,17782.662109,565073751796
2020-06-15,17778.378906,17769.482422,16835.390625,17469.595703,17469.595703,800514431020
2020-06-16,17456.937500,17973.732422,17331.833984,17910.298828,17910.298828,608606192131
2020-06-17,17916.121094,17979.994141,17498.767578,17799.478516,17799.478516,588258050942
2020-06-18,17789.580078,17882.294922,17491.763672,17732.679688,17732.679688,512938730420
2020-06-19,17721.509766,17736.957031,17282.359375,17319.804688,17319.804688,529676539290
2020-06-20,17307.458984,17648.507813,17281.857422,17482.677734,17482.677734,476792399505
2020-06-21,17478.246094,17717.892578,17428.958984,17461.011719,17461.011719,427044284497
2020-06-22,17462.044922,18470.373047,17458.001953,18381.603516,18381.603516,688142318787
2020-06-23,18381.892578,18521.189453,18170.287109,18460.210938,18460.210938,500897632183
2020-06-24,18463.519531,18811.929688,17626.222656,17858.419922,17858.419922,667688278696
2020-06-25,17853.146484,17863.931641,17446.117188,17596.591797,17596.591797,529566558761
2020-06-26,17591.531250,17668.960938,17348.814453,17369.333984,17369.333984,543575510775
2020-06-27,17366.570313,17583.011719,16680.857422,16862.001953,16862.001953,523223314862
2020-06-28,16858.576172,17288.431641,16598.279297,17040.765625,17040.765625,469292431724
2020-06-29,17041.843750,17360.103516,16792.478516,17231.234375,17231.234375,507899755440
2020-06-30,17214.134766,17339.623047,16984.955078,17099.794922,17099.794922,460454431952
2020-07-01,17086.164063,17570.398438,16984.429688,17438.722656,17438.722656,487722982851
2020-07-02,17451.964844,17550.958984,16861.169922,17179.181641,17179.181641,465232449319
2020-07-03,17173.697266,17196.939453,16796.451172,16831.781250,16831.781250,381539746982
2020-07-04,16824.419922,17180.316406,16812.832031,17107.128906,17107.128906,390447320102
2020-07-05,17099.816406,17165.574219,16766.267578,17001.890625,17001.890625,395217081969
2020-07-06,17003.416016,18064.976563,16954.507813,18018.535156,18018.535156,655273717054
2020-07-07,17978.423828,18105.972656,17539.345703,17907.628906,17907.628906,482491668615
2020-07-08,17913.955078,18606.142578,17840.552734,18485.486328,18485.486328,741351820514
2020-07-09,18491.351563,18539.580078,18024.375000,18259.636719,18259.636719,633342283962
2020-07-10,18248.519531,18249.705078,17817.878906,18112.119141,18112.119141,547258342651
2020-07-11,18116.613281,18152.890625,17912.666016,18006.177734,18006.177734,424333268357
2020-07-12,18006.287109,18295.902344,17879.250000,18198.312500,18198.312500,495776702327
2020-07-13,18202.083984,18377.894531,17914.490234,18021.152344,18021.152344,585732752766
2020-07-14,18049.058594,18226.574219,17923.890625,18094.472656,18094.472656,554217186136
2020-07-15,18089.363281,18184.248047,17809.132813,17917.730469,17917.730469,465133293803
2020-07-16,17919.789063,17961.523438,17433.312500,17565.296875,17565.296875,438458461932
2020-07-17,17569.093750,17573.779297,17443.876953,17434.130859,17434.130859,438888389364
2020-07-18,17440.318359,17716.562500,17400.562500,17637.158203,17637.158203,404252140935
2020-07-19,17635.248047,17912.546875,17472.078125,17862.128906,17862.128906,468212781723
2020-07-20,17862.679688,17943.697266,17560.507813,17652.531250,17652.531250,418653236303
2020-07-21,17663.695313,18347.193359,17617.259766,18264.404297,18264.404297,507394944370
2020-07-22,18265.935547,19619.169922,18129.460938,19562.058594,19562.058594,574652378634
2020-07-23,19576.830078,20765.826172,19488.470703,20561.519531,20561.519531,769595067221
2020-07-24,20564.037109,21385.673828,20156.853516,20864.287109,20864.287109,707348520445
2020-07-25,20850.162109,22921.128906,20850.162109,22720.550781,22720.550781,805907519438
2020-07-26,22693.320313,23641.873047,22437.423828,23148.974609,23148.974609,897417719632
2020-07-27,23150.044922,24736.929688,23150.044922,24049.974609,24049.974609,1170225486755
2020-07-28,24073.585938,24378.566406,23037.400391,23717.787109,23717.787109,925553572590
2020-07-29,23710.156250,24270.986328,23454.578125,23805.673828,23805.673828,813908456688
2020-07-30,23802.240234,25325.621094,23633.966797,25016.808594,25016.808594,884348030538
